state_key,action,value
X..O..XOO,1,-0.000000
X..O..XOO,2,1.000000
X..O..XOO,4,-0.000000
X..O..XOO,5,-0.000000
X..O.O...,1,-1.000000
X..O.O...,2,-1.000000
X..O.O...,4,1.000000
X..O.O...,6,-1.000000
X..O.O...,7,-1.000000
X..O.O...,8,-1.000000
X..O.O..X,1,-1.000000
X..O.O..X,2,-1.000000
X..O.O..X,4,1.000000
X..O.O..X,6,-1.000000
X..O.O..X,7,-1.000000
X..O.O.OX,1,-1.000000
X..O.O.OX,2,-1.000000
X..O.O.OX,4,1.000000
X..O.O.OX,6,-1.000000
X..O.O.X.,1,-1.000000
X..O.O.X.,2,-1.000000
X..O.O.X.,4,1.000000
X..O.O.X.,6,-1.000000
X..O.O.X.,8,-1.000000
X..O.O.XO,1,-1.000000
X..O.O.XO,2,-1.000000
X..O.O.XO,4,-1.000000
X..O.O.XO,6,-1.000000
X..O.OO.X,1,-1.000000
X..O.OO.X,2,-1.000000
X..O.OO.X,4,1.000000
X..O.OO.X,7,-1.000000
X..O.OOX.,1,-1.000000
X..O.OOX.,2,-1.000000
X..O.OOX.,4,1.000000
X..O.OOX.,8,-1.000000
X..O.OOXX,1,-1.000000
X..O.OOXX,2,-1.000000
X..O.OOXX,4,1.000000
X..O.OX..,1,-1.000000
X..O.OX..,2,-1.000000
X..O.OX..,4,1.000000
X..O.OX..,7,-1.000000
X..O.OX..,8,-1.000000
X..O.OX.O,1,-1.000000
X..O.OX.O,2,-1.000000
X..O.OX.O,4,-1.000000
X..O.OX.O,7,-1.000000
X..O.OXO.,1,-1.000000
X..O.OXO.,2,-1.000000
X..O.OXO.,4,1.000000
X..O.OXO.,8,-1.000000
X..O.OXOX,1,-1.000000
X..O.OXOX,2,-1.000000
X..O.OXOX,4,1.000000
X..O.OXXO,1,-1.000000
X..O.OXXO,2,-1.000000
X..O.OXXO,4,-1.000000
X..O.X..O,1,0.000000
X..O.X..O,2,0.000000
X..O.X..O,4,0.000000
X..O.X..O,6,0.000000
X..O.X..O,7,0.000000
X..O.X.O.,1,0.000000
X..O.X.O.,2,1.000000
X..O.X.O.,4,0.000000
X..O.X.O.,6,0.000000
X..O.X.O.,8,1.000000
X..O.X.OO,1,-1.000000
X..O.X.OO,2,-1.000000
X..O.X.OO,4,-1.000000
X..O.X.OO,6,-0.000000
X..O.XO..,1,1.000000
X..O.XO..,2,1.000000
X..O.XO..,4,0.000000
X..O.XO..,7,1.000000
X..O.XO..,8,1.000000
X..O.XO.O,1,-1.000000
X..O.XO.O,2,-1.000000
X..O.XO.O,4,-1.000000
X..O.XO.O,7,-0.000000
X..O.XOO.,1,-1.000000
X..O.XOO.,2,-1.000000
X..O.XOO.,4,-1.000000
X..O.XOO.,8,1.000000
X..O.XOOX,1,1.000000
X..O.XOOX,2,1.000000
X..O.XOOX,4,1.000000
X..O.XOXO,1,1.000000
X..O.XOXO,2,0.000000
X..O.XOXO,4,0.000000
X..O.XXOO,1,0.000000
X..O.XXOO,2,1.000000
X..O.XXOO,4,0.000000
X..OO....,1,-1.000000
X..OO....,2,-1.000000
X..OO....,5,-0.000000
X..OO....,6,-1.000000
X..OO....,7,-1.000000
X..OO....,8,-1.000000
X..OO...X,1,-1.000000
X..OO...X,2,-1.000000
X..OO...X,5,0.000000
X..OO...X,6,-1.000000
X..OO...X,7,-1.000000
X..OO..OX,1,-1.000000
X..OO..OX,2,-1.000000
X..OO..OX,5,-1.000000
X..OO..OX,6,-1.000000
X..OO..X.,1,-1.000000
X..OO..X.,2,-1.000000
X..OO..X.,5,0.000000
X..OO..X.,6,-1.000000
X..OO..X.,8,-1.000000
X..OO..XO,1,-1.000000
X..OO..XO,2,-1.000000
X..OO..XO,5,-0.000000
X..OO..XO,6,-1.000000
X..OO.O.X,1,-1.000000
X..OO.O.X,2,-1.000000
X..OO.O.X,5,-1.000000
X..OO.O.X,7,-1.000000
X..OO.OX.,1,-1.000000
X..OO.OX.,2,-1.000000
X..OO.OX.,5,-1.000000
X..OO.OX.,8,-1.000000
X..OO.OXX,1,-1.000000
X..OO.OXX,2,-1.000000
X..OO.OXX,5,-1.000000
X..OO.X..,1,-1.000000
X..OO.X..,2,-1.000000
X..OO.X..,5,0.000000
X..OO.X..,7,-1.000000
X..OO.X..,8,-1.000000
X..OO.X.O,1,-1.000000
X..OO.X.O,2,-1.000000
X..OO.X.O,5,-0.000000
X..OO.X.O,7,-1.000000
X..OO.XO.,1,-1.000000
X..OO.XO.,2,-1.000000
X..OO.XO.,5,-1.000000
X..OO.XO.,8,-1.000000
X..OO.XOX,1,-1.000000
X..OO.XOX,2,-1.000000
X..OO.XOX,5,-1.000000
X..OO.XXO,1,-1.000000
X..OO.XXO,2,-1.000000
X..OO.XXO,5,0.000000
X..OOX...,1,0.000000
X..OOX...,2,1.000000
X..OOX...,6,0.000000
X..OOX...,7,0.000000
X..OOX...,8,0.000000
X..OOX..O,1,-0.000000
X..OOX..O,2,-0.000000
X..OOX..O,6,-0.000000
X..OOX..O,7,-0.000000
X..OOX.O.,1,-0.000000
X..OOX.O.,2,-1.000000
X..OOX.O.,6,-1.000000
X..OOX.O.,8,-1.000000
X..OOX.OX,1,0.000000
X..OOX.OX,2,1.000000
X..OOX.OX,6,-1.000000
X..OOX.XO,1,0.000000
X..OOX.XO,2,0.000000
X..OOX.XO,6,0.000000
X..OOXO..,1,-1.000000
X..OOXO..,2,1.000000
X..OOXO..,7,-1.000000
X..OOXO..,8,-1.000000
X..OOXO.X,1,-1.000000
X..OOXO.X,2,1.000000
X..OOXO.X,7,-1.000000
X..OOXOOX,1,-1.000000
X..OOXOOX,2,1.000000
X..OOXOX.,1,-1.000000
X..OOXOX.,2,1.000000
X..OOXOX.,8,-1.000000
X..OOXOXO,1,-1.000000
X..OOXOXO,2,-0.000000
X..OOXX.O,1,0.000000
X..OOXX.O,2,0.000000
X..OOXX.O,7,0.000000
X..OOXXO.,1,0.000000
X..OOXXO.,2,-1.000000
X..OOXXO.,8,-1.000000
X..OOXXOO,1,-0.000000
X..OOXXOO,2,-1.000000
X..OX...O,1,1.000000
X..OX...O,2,1.000000
X..OX...O,5,0.000000
X..OX...O,6,0.000000
X..OX...O,7,0.000000
X..OX..O.,1,1.000000
X..OX..O.,2,1.000000
X..OX..O.,5,0.000000
X..OX..O.,6,1.000000
X..OX..O.,8,1.000000
X..OX..OO,1,-1.000000
X..OX..OO,2,-1.000000
X..OX..OO,5,-1.000000
X..OX..OO,6,-0.000000
X..OX.O..,1,1.000000
X..OX.O..,2,1.000000
X..OX.O..,5,0.000000
X..OX.O..,7,1.000000
X..OX.O..,8,1.000000
X..OX.O.O,1,-1.000000
X..OX.O.O,2,-1.000000
X..OX.O.O,5,-1.000000
X..OX.O.O,7,-0.000000
X..OX.OO.,1,-1.000000
X..OX.OO.,2,-1.000000
X..OX.OO.,5,-1.000000
X..OX.OO.,8,1.000000
X..OX.OXO,1,1.000000
X..OX.OXO,2,0.000000
X..OX.OXO,5,0.000000
X..OX.XOO,1,0.000000
X..OX.XOO,2,1.000000
X..OX.XOO,5,0.000000
X..OXO...,1,1.000000
X..OXO...,2,1.000000
X..OXO...,6,1.000000
X..OXO...,7,1.000000
X..OXO...,8,1.000000
X..OXO..O,1,-1.000000
X..OXO..O,2,1.000000
X..OXO..O,6,-1.000000
X..OXO..O,7,-1.000000
X..OXO.O.,1,1.000000
X..OXO.O.,2,1.000000
X..OXO.O.,6,1.000000
X..OXO.O.,8,1.000000
X..OXO.XO,1,1.000000
X..OXO.XO,2,1.000000
X..OXO.XO,6,-1.000000
X..OXOO..,1,1.000000
X..OXOO..,2,1.000000
X..OXOO..,7,1.000000
X..OXOO..,8,1.000000
X..OXOOX.,1,1.000000
X..OXOOX.,2,1.000000
X..OXOOX.,8,1.000000
X..OXOOXO,1,1.000000
X..OXOOXO,2,-0.000000
X..OXOX.O,1,-1.000000
X..OXOX.O,2,1.000000
X..OXOX.O,7,-1.000000
X..OXOXO.,1,1.000000
X..OXOXO.,2,1.000000
X..OXOXO.,8,1.000000
X..OXOXOO,1,-1.000000
X..OXOXOO,2,1.000000
X..OXX.OO,1,-1.000000
X..OXX.OO,2,-1.000000
X..OXX.OO,6,0.000000
X..OXXO.O,1,-1.000000
X..OXXO.O,2,-1.000000
X..OXXO.O,7,0.000000
X..OXXOO.,1,-1.000000
X..OXXOO.,2,-1.000000
X..OXXOO.,8,1.000000
X..X...OO,1,-1.000000
X..X...OO,2,-1.000000
X..X...OO,4,-1.000000
X..X...OO,5,-1.000000
X..X...OO,6,1.000000
X..X..O.O,1,-1.000000
X..X..O.O,2,-1.000000
X..X..O.O,4,-1.000000
X..X..O.O,5,-1.000000
X..X..O.O,7,-1.000000
X..X..OO.,1,-1.000000
X..X..OO.,2,-1.000000
X..X..OO.,4,-1.000000
X..X..OO.,5,-1.000000
X..X..OO.,8,-1.000000
X..X.O..O,1,-1.000000
X..X.O..O,2,1.000000
X..X.O..O,4,-1.000000
X..X.O..O,6,1.000000
X..X.O..O,7,-1.000000
X..X.O.O.,1,1.000000
X..X.O.O.,2,1.000000
X..X.O.O.,4,1.000000
X..X.O.O.,6,1.000000
X..X.O.O.,8,1.000000
X..X.O.OO,1,-1.000000
X..X.O.OO,2,-1.000000
X..X.O.OO,4,-1.000000
X..X.O.OO,6,1.000000
X..X.OO..,1,-1.000000
X..X.OO..,2,0.000000
X..X.OO..,4,-1.000000
X..X.OO..,7,-1.000000
X..X.OO..,8,0.000000
X..X.OO.O,1,-1.000000
X..X.OO.O,2,-1.000000
X..X.OO.O,4,-1.000000
X..X.OO.O,7,-1.000000
X..X.OOO.,1,-1.000000
X..X.OOO.,2,-1.000000
X..X.OOO.,4,-1.000000
X..X.OOO.,8,-1.000000
X..X.OOOX,1,1.000000
X..X.OOOX,2,1.000000
X..X.OOOX,4,1.000000
X..X.OOXO,1,-1.000000
X..X.OOXO,2,0.000000
X..X.OOXO,4,-1.000000
X..XO...O,1,1.000000
X..XO...O,2,1.000000
X..XO...O,5,-1.000000
X..XO...O,6,1.000000
X..XO...O,7,0.000000
X..XO..O.,1,1.000000
X..XO..O.,2,-1.000000
X..XO..O.,5,-1.000000
X..XO..O.,6,1.000000
X..XO..O.,8,-1.000000
X..XO..OO,1,-1.000000
X..XO..OO,2,-1.000000
X..XO..OO,5,-1.000000
X..XO..OO,6,1.000000
X..XO.O..,1,-1.000000
X..XO.O..,2,0.000000
X..XO.O..,5,-1.000000
X..XO.O..,7,-1.000000
X..XO.O..,8,-1.000000
X..XO.O.O,1,-1.000000
X..XO.O.O,2,-1.000000
X..XO.O.O,5,-1.000000
X..XO.O.O,7,-1.000000
X..XO.OO.,1,-1.000000
X..XO.OO.,2,-1.000000
X..XO.OO.,5,-1.000000
X..XO.OO.,8,-1.000000
X..XO.OOX,1,-1.000000
X..XO.OOX,2,-1.000000
X..XO.OOX,5,-1.000000
X..XO.OXO,1,-1.000000
X..XO.OXO,2,0.000000
X..XO.OXO,5,-1.000000
X..XOO...,1,1.000000
X..XOO...,2,1.000000
X..XOO...,6,1.000000
X..XOO...,7,0.000000
X..XOO...,8,0.000000
X..XOO..O,1,-1.000000
X..XOO..O,2,1.000000
X..XOO..O,6,1.000000
X..XOO..O,7,-1.000000
X..XOO.O.,1,1.000000
X..XOO.O.,2,-1.000000
X..XOO.O.,6,1.000000
X..XOO.O.,8,-1.000000
X..XOO.OX,1,1.000000
X..XOO.OX,2,-1.000000
X..XOO.OX,6,1.000000
X..XOO.XO,1,-1.000000
X..XOO.XO,2,1.000000
X..XOO.XO,6,1.000000
X..XOOO..,1,-1.000000
X..XOOO..,2,-0.000000
X..XOOO..,7,-1.000000
X..XOOO..,8,-1.000000
X..XOOO.X,1,-1.000000
X..XOOO.X,2,0.000000
X..XOOO.X,7,-1.000000
X..XOOOOX,1,-1.000000
X..XOOOOX,2,-1.000000
X..XOOOX.,1,-1.000000
X..XOOOX.,2,0.000000
X..XOOOX.,8,-1.000000
X..XOOOXO,1,-1.000000
X..XOOOXO,2,-0.000000
X..XOX.OO,1,-1.000000
X..XOX.OO,2,-1.000000
X..XOX.OO,6,1.000000
X..XOXO.O,1,-1.000000
X..XOXO.O,2,-1.000000
X..XOXO.O,7,-1.000000
X..XOXOO.,1,-1.000000
X..XOXOO.,2,-1.000000
X..XOXOO.,8,-1.000000
X..XXO.OO,1,-1.000000
X..XXO.OO,2,-1.000000
X..XXO.OO,6,1.000000
X..XXOO.O,1,-1.000000
X..XXOO.O,2,-1.000000
X..XXOO.O,7,-1.000000
X..XXOOO.,1,-1.000000
X..XXOOO.,2,-1.000000
X..XXOOO.,8,1.000000
X.O......,1,-1.000000
X.O......,3,1.000000
X.O......,4,0.000000
X.O......,5,0.000000
X.O......,6,1.000000
X.O......,7,0.000000
X.O......,8,1.000000
X.O.....O,1,-1.000000
X.O.....O,3,-1.000000
X.O.....O,4,-1.000000
X.O.....O,5,-1.000000
X.O.....O,6,-1.000000
X.O.....O,7,-1.000000
X.O....O.,1,-1.000000
X.O....O.,3,-1.000000
X.O....O.,4,-1.000000
X.O....O.,5,-1.000000
X.O....O.,6,-0.000000
X.O....O.,8,-1.000000
X.O....OX,1,0.000000
X.O....OX,3,1.000000
X.O....OX,4,1.000000
X.O....OX,5,-1.000000
X.O....OX,6,1.000000
X.O....XO,1,-1.000000
X.O....XO,3,-1.000000
X.O....XO,4,-1.000000
X.O....XO,5,0.000000
X.O....XO,6,-1.000000
X.O...O..,1,-1.000000
X.O...O..,3,-1.000000
X.O...O..,4,-1.000000
X.O...O..,5,-1.000000
X.O...O..,7,-1.000000
X.O...O..,8,-1.000000
X.O...O.X,1,-1.000000
X.O...O.X,3,-1.000000
X.O...O.X,4,1.000000
X.O...O.X,5,-1.000000
X.O...O.X,7,-1.000000
X.O...OOX,1,-1.000000
X.O...OOX,3,-1.000000
X.O...OOX,4,1.000000
X.O...OOX,5,-1.000000
X.O...OX.,1,-1.000000
X.O...OX.,3,-1.000000
X.O...OX.,4,1.000000
X.O...OX.,5,-1.000000
X.O...OX.,8,-1.000000
X.O...OXO,1,-1.000000
X.O...OXO,3,-1.000000
X.O...OXO,4,-1.000000
X.O...OXO,5,-1.000000
X.O...X.O,1,-1.000000
X.O...X.O,3,1.000000
X.O...X.O,4,-1.000000
X.O...X.O,5,0.000000
X.O...X.O,7,-1.000000
X.O...XO.,1,0.000000
X.O...XO.,3,1.000000
X.O...XO.,4,1.000000
X.O...XO.,5,0.000000
X.O...XO.,8,1.000000
X.O...XOO,1,-1.000000
X.O...XOO,3,1.000000
X.O...XOO,4,-1.000000
X.O...XOO,5,-0.000000
X.O..O...,1,-1.000000
X.O..O...,3,-1.000000
X.O..O...,4,-1.000000
X.O..O...,6,-1.000000
X.O..O...,7,-1.000000
X.O..O...,8,-1.000000
X.O..O..X,1,-1.000000
X.O..O..X,3,1.000000
X.O..O..X,4,1.000000
X.O..O..X,6,1.000000
X.O..O..X,7,1.000000
X.O..O.OX,1,-1.000000
X.O..O.OX,3,1.000000
X.O..O.OX,4,1.000000
X.O..O.OX,6,1.000000
X.O..O.X.,1,-1.000000
X.O..O.X.,3,-1.000000
X.O..O.X.,4,-1.000000
X.O..O.X.,6,-1.000000
X.O..O.X.,8,1.000000
X.O..OO.X,1,-1.000000
X.O..OO.X,3,-1.000000
X.O..OO.X,4,1.000000
X.O..OO.X,7,-1.000000
X.O..OOX.,1,-1.000000
X.O..OOX.,3,-1.000000
X.O..OOX.,4,-1.000000
X.O..OOX.,8,-1.000000
X.O..OOXX,1,-1.000000
X.O..OOXX,3,-1.000000
X.O..OOXX,4,1.000000
X.O..OX..,1,-1.000000
X.O..OX..,3,1.000000
X.O..OX..,4,-1.000000
X.O..OX..,7,-1.000000
X.O..OX..,8,1.000000
X.O..OXO.,1,-1.000000
X.O..OXO.,3,1.000000
X.O..OXO.,4,-1.000000
X.O..OXO.,8,1.000000
X.O..OXOX,1,1.000000
X.O..OXOX,3,1.000000
X.O..OXOX,4,1.000000
X.O..X..O,1,-1.000000
X.O..X..O,3,1.000000
X.O..X..O,4,0.000000
X.O..X..O,6,0.000000
X.O..X..O,7,0.000000
X.O..X.O.,1,-1.000000
X.O..X.O.,3,1.000000
X.O..X.O.,4,1.000000
X.O..X.O.,6,0.000000
X.O..X.O.,8,-1.000000
X.O..X.OO,1,-1.000000
X.O..X.OO,3,-1.000000
X.O..X.OO,4,-1.000000
X.O..X.OO,6,-0.000000
X.O..XO..,1,-1.000000
X.O..XO..,3,-1.000000
X.O..XO..,4,1.000000
X.O..XO..,7,-1.000000
X.O..XO..,8,-1.000000
X.O..XO.O,1,-1.000000
X.O..XO.O,3,-1.000000
X.O..XO.O,4,-1.000000
X.O..XO.O,7,-1.000000
X.O..XOO.,1,-1.000000
X.O..XOO.,3,-1.000000
X.O..XOO.,4,-1.000000
X.O..XOO.,8,-1.000000
X.O..XOOX,1,-1.000000
X.O..XOOX,3,-1.000000
X.O..XOOX,4,1.000000
X.O..XOXO,1,-1.000000
X.O..XOXO,3,-1.000000
X.O..XOXO,4,1.000000
X.O..XXOO,1,0.000000
X.O..XXOO,3,1.000000
X.O..XXOO,4,0.000000
X.O.O....,1,-1.000000
X.O.O....,3,-1.000000
X.O.O....,5,-1.000000
X.O.O....,6,-0.000000
X.O.O....,7,-1.000000
X.O.O....,8,-1.000000
X.O.O...X,1,-1.000000
X.O.O...X,3,-1.000000
X.O.O...X,5,-1.000000
X.O.O...X,6,1.000000
X.O.O...X,7,-1.000000
X.O.O..OX,1,-1.000000
X.O.O..OX,3,-1.000000
X.O.O..OX,5,-1.000000
X.O.O..OX,6,-1.000000
X.O.O..X.,1,-1.000000
X.O.O..X.,3,-1.000000
X.O.O..X.,5,-1.000000
X.O.O..X.,6,1.000000
X.O.O..X.,8,-1.000000
X.O.O..XO,1,-1.000000
X.O.O..XO,3,-1.000000
X.O.O..XO,5,-1.000000
X.O.O..XO,6,-1.000000
X.O.O.X..,1,0.000000
X.O.O.X..,3,1.000000
X.O.O.X..,5,0.000000
X.O.O.X..,7,1.000000
X.O.O.X..,8,1.000000
X.O.O.X.O,1,-1.000000
X.O.O.X.O,3,1.000000
X.O.O.X.O,5,-0.000000
X.O.O.X.O,7,-1.000000
X.O.O.XO.,1,-0.000000
X.O.O.XO.,3,1.000000
X.O.O.XO.,5,-1.000000
X.O.O.XO.,8,-1.000000
X.O.O.XOX,1,0.000000
X.O.O.XOX,3,1.000000
X.O.O.XOX,5,-1.000000
X.O.O.XXO,1,-1.000000
X.O.O.XXO,3,1.000000
X.O.O.XXO,5,0.000000
X.O.OO..X,1,-1.000000
X.O.OO..X,3,-1.000000
X.O.OO..X,6,-1.000000
X.O.OO..X,7,-1.000000
X.O.OO.X.,1,-1.000000
X.O.OO.X.,3,-1.000000
X.O.OO.X.,6,-1.000000
X.O.OO.X.,8,-1.000000
X.O.OO.XX,1,-1.000000
X.O.OO.XX,3,-1.000000
X.O.OO.XX,6,1.000000
X.O.OOX..,1,-1.000000
X.O.OOX..,3,1.000000
X.O.OOX..,7,-1.000000
X.O.OOX..,8,-1.000000
X.O.OOX.X,1,-1.000000
X.O.OOX.X,3,1.000000
X.O.OOX.X,7,1.000000
X.O.OOXOX,1,-1.000000
X.O.OOXOX,3,1.000000
X.O.OOXX.,1,-1.000000
X.O.OOXX.,3,1.000000
X.O.OOXX.,8,1.000000
X.O.OX...,1,-1.000000
X.O.OX...,3,-1.000000
X.O.OX...,6,0.000000
X.O.OX...,7,-1.000000
X.O.OX...,8,-1.000000
X.O.OX..O,1,-1.000000
X.O.OX..O,3,-1.000000
X.O.OX..O,6,-0.000000
X.O.OX..O,7,-1.000000
X.O.OX.O.,1,-1.000000
X.O.OX.O.,3,-1.000000
X.O.OX.O.,6,-1.000000
X.O.OX.O.,8,-1.000000
X.O.OX.OX,1,-1.000000
X.O.OX.OX,3,-1.000000
X.O.OX.OX,6,-1.000000
X.O.OX.XO,1,-1.000000
X.O.OX.XO,3,-1.000000
X.O.OX.XO,6,0.000000
X.O.OXX.O,1,0.000000
X.O.OXX.O,3,1.000000
X.O.OXX.O,7,0.000000
X.O.OXXO.,1,0.000000
X.O.OXXO.,3,1.000000
X.O.OXXO.,8,-1.000000
X.O.OXXOO,1,-0.000000
X.O.OXXOO,3,1.000000
X.O.X...O,1,-1.000000
X.O.X...O,3,-1.000000
X.O.X...O,5,0.000000
X.O.X...O,6,-1.000000
X.O.X...O,7,-1.000000
X.O.X..O.,1,-1.000000
X.O.X..O.,3,1.000000
X.O.X..O.,5,1.000000
X.O.X..O.,6,1.000000
X.O.X..O.,8,1.000000
X.O.X..OO,1,-1.000000
X.O.X..OO,3,-1.000000
X.O.X..OO,5,-1.000000
X.O.X..OO,6,-1.000000
X.O.X.O..,1,1.000000
X.O.X.O..,3,1.000000
X.O.X.O..,5,1.000000
X.O.X.O..,7,1.000000
X.O.X.O..,8,1.000000
X.O.X.O.O,1,-1.000000
X.O.X.O.O,3,-1.000000
X.O.X.O.O,5,-1.000000
X.O.X.O.O,7,-1.000000
X.O.X.OO.,1,-1.000000
X.O.X.OO.,3,-1.000000
X.O.X.OO.,5,-1.000000
X.O.X.OO.,8,1.000000
X.O.X.OXO,1,1.000000
X.O.X.OXO,3,-1.000000
X.O.X.OXO,5,1.000000
X.O.X.XOO,1,-1.000000
X.O.X.XOO,3,1.000000
X.O.X.XOO,5,0.000000
X.O.XO...,1,-1.000000
X.O.XO...,3,-1.000000
X.O.XO...,6,-1.000000
X.O.XO...,7,-1.000000
X.O.XO...,8,1.000000
X.O.XO.O.,1,-1.000000
X.O.XO.O.,3,-1.000000
X.O.XO.O.,6,-1.000000
X.O.XO.O.,8,1.000000
X.O.XOO..,1,-1.000000
X.O.XOO..,3,-1.000000
X.O.XOO..,7,-1.000000
X.O.XOO..,8,1.000000
X.O.XOOX.,1,1.000000
X.O.XOOX.,3,-1.000000
X.O.XOOX.,8,1.000000
X.O.XOXO.,1,-1.000000
X.O.XOXO.,3,1.000000
X.O.XOXO.,8,1.000000
X.O.XX.OO,1,-1.000000
X.O.XX.OO,3,1.000000
X.O.XX.OO,6,0.000000
X.O.XXO.O,1,-1.000000
X.O.XXO.O,3,1.000000
X.O.XXO.O,7,1.000000
X.O.XXOO.,1,-1.000000
X.O.XXOO.,3,1.000000
X.O.XXOO.,8,1.000000
X.OO.....,1,-1.000000
X.OO.....,4,-0.000000
X.OO.....,5,-0.000000
X.OO.....,6,-1.000000
X.OO.....,7,-1.000000
X.OO.....,8,-1.000000
X.OO....X,1,-1.000000
X.OO....X,4,1.000000
X.OO....X,5,0.000000
X.OO....X,6,1.000000
X.OO....X,7,1.000000
X.OO...OX,1,-1.000000
X.OO...OX,4,1.000000
X.OO...OX,5,-1.000000
X.OO...OX,6,-1.000000
X.OO...X.,1,-1.000000
X.OO...X.,4,1.000000
X.OO...X.,5,0.000000
X.OO...X.,6,0.000000
X.OO...X.,8,1.000000
X.OO...XO,1,-1.000000
X.OO...XO,4,-1.000000
X.OO...XO,5,-0.000000
X.OO...XO,6,-1.000000
X.OO..O.X,1,-1.000000
X.OO..O.X,4,1.000000
X.OO..O.X,5,-1.000000
X.OO..O.X,7,-1.000000
X.OO..OX.,1,-1.000000
X.OO..OX.,4,1.000000
X.OO..OX.,5,-1.000000
X.OO..OX.,8,-1.000000
X.OO..OXX,1,-1.000000
X.OO..OXX,4,1.000000
X.OO..OXX,5,-1.000000
X.OO..X..,1,-1.000000
X.OO..X..,4,0.000000
X.OO..X..,5,0.000000
X.OO..X..,7,0.000000
X.OO..X..,8,1.000000
X.OO..X.O,1,-1.000000
X.OO..X.O,4,-1.000000
X.OO..X.O,5,-0.000000
X.OO..X.O,7,-1.000000
X.OO..XO.,1,-1.000000
X.OO..XO.,4,-0.000000
X.OO..XO.,5,-0.000000
X.OO..XO.,8,-1.000000
X.OO..XOX,1,0.000000
X.OO..XOX,4,1.000000
X.OO..XOX,5,0.000000
X.OO..XXO,1,-1.000000
X.OO..XXO,4,-1.000000
X.OO..XXO,5,0.000000
X.OO.O..X,1,-1.000000
X.OO.O..X,4,1.000000
X.OO.O..X,6,-1.000000
X.OO.O..X,7,-1.000000
X.OO.O.X.,1,-1.000000
X.OO.O.X.,4,-1.000000
X.OO.O.X.,6,-1.000000
X.OO.O.X.,8,-1.000000
X.OO.O.XX,1,-1.000000
X.OO.O.XX,4,1.000000
X.OO.O.XX,6,1.000000
X.OO.OOXX,1,-1.000000
X.OO.OOXX,4,1.000000
X.OO.OX..,1,-1.000000
X.OO.OX..,4,-1.000000
X.OO.OX..,7,-1.000000
X.OO.OX..,8,-1.000000
X.OO.OX.X,1,-1.000000
X.OO.OX.X,4,1.000000
X.OO.OX.X,7,1.000000
X.OO.OXOX,1,-1.000000
X.OO.OXOX,4,1.000000
X.OO.OXX.,1,-1.000000
X.OO.OXX.,4,-1.000000
X.OO.OXX.,8,1.000000
X.OO.X...,1,0.000000
X.OO.X...,4,0.000000
X.OO.X...,6,0.000000
X.OO.X...,7,0.000000
X.OO.X...,8,0.000000
X.OO.X..O,1,-1.000000
X.OO.X..O,4,-0.000000
X.OO.X..O,6,-0.000000
X.OO.X..O,7,-0.000000
X.OO.X.O.,1,-1.000000
X.OO.X.O.,4,-0.000000
X.OO.X.O.,6,-0.000000
X.OO.X.O.,8,-1.000000
X.OO.X.OX,1,0.000000
X.OO.X.OX,4,1.000000
X.OO.X.OX,6,0.000000
X.OO.X.XO,1,0.000000
X.OO.X.XO,4,0.000000
X.OO.X.XO,6,0.000000
X.OO.XO..,1,-1.000000
X.OO.XO..,4,-0.000000
X.OO.XO..,7,-1.000000
X.OO.XO..,8,-1.000000
X.OO.XO.X,1,-1.000000
X.OO.XO.X,4,1.000000
X.OO.XO.X,7,-1.000000
X.OO.XOOX,1,-1.000000
X.OO.XOOX,4,1.000000
X.OO.XOX.,1,-1.000000
X.OO.XOX.,4,1.000000
X.OO.XOX.,8,-1.000000
X.OO.XOXO,1,-1.000000
X.OO.XOXO,4,-0.000000
X.OO.XX.O,1,0.000000
X.OO.XX.O,4,0.000000
X.OO.XX.O,7,0.000000
X.OO.XXO.,1,0.000000
X.OO.XXO.,4,0.000000
X.OO.XXO.,8,0.000000
X.OO.XXOO,1,-0.000000
X.OO.XXOO,4,-0.000000
X.OOO...X,1,-1.000000
X.OOO...X,5,-1.000000
X.OOO...X,6,-1.000000
X.OOO...X,7,-1.000000
X.OOO..X.,1,-1.000000
X.OOO..X.,5,-1.000000
X.OOO..X.,6,-1.000000
X.OOO..X.,8,-1.000000
X.OOO..XX,1,-1.000000
X.OOO..XX,5,-1.000000
X.OOO..XX,6,1.000000
X.OOO.X..,1,-1.000000
X.OOO.X..,5,-0.000000
X.OOO.X..,7,-1.000000
X.OOO.X..,8,-1.000000
X.OOO.X.X,1,-1.000000
X.OOO.X.X,5,0.000000
X.OOO.X.X,7,1.000000
X.OOO.XOX,1,-1.000000
X.OOO.XOX,5,-1.000000
X.OOO.XX.,1,-1.000000
X.OOO.XX.,5,0.000000
X.OOO.XX.,8,1.000000
X.OOO.XXO,1,-1.000000
X.OOO.XXO,5,-0.000000
X.OOOX...,1,-1.000000
X.OOOX...,6,-0.000000
X.OOOX...,7,-1.000000
X.OOOX...,8,-1.000000
X.OOOX..X,1,-1.000000
X.OOOX..X,6,0.000000
X.OOOX..X,7,-1.000000
X.OOOX.OX,1,-1.000000
X.OOOX.OX,6,-1.000000
X.OOOX.X.,1,-1.000000
X.OOOX.X.,6,0.000000
X.OOOX.X.,8,-1.000000
X.OOOX.XO,1,-1.000000
X.OOOX.XO,6,-0.000000
X.OOOXX..,1,0.000000
X.OOOXX..,7,0.000000
X.OOOXX..,8,0.000000
X.OOOXX.O,1,-0.000000
